Confirmed,Source,KOR
,"本处于安全区的城市，在「纽带」成立后突发了傀儡化现象。","원래 안전지대에 있던 도시들은 유대가 성립된 후 괴뢰화 현상이 갑자기 일어났다."
,"高天原的居住区，东日之都的幸存者将这里打造成了东洋风格。","고천원의 주거지역, 동일지도의 생존자들이 동양풍으로 만들었다."
,"「纽带」旗舰的发射口。","벨트 플래그십의 발사구."
,"阵线在地表建有大大小小的分部基地，以便支援补给。","전선은 보급을 지원하기 위해 지표면에 크고 작은 지부 기지를 두고 있다."
,"不同于被战争肆虐的地表，这里只有“和平”。","전쟁이 기승을 부리는 지표면과 달리 평화만 있다."
,"临时搭建的据点。","가설 거점."
,"傀儡师「铁笼姬」的据点。","괴뢰사단 철장희의 거점."
,"奥托露娜某电视台的演播室，每天最不缺少有关阵线的“负面新闻”。","오토루나의 한 방송국 스튜디오에는 매일 라인업과 관련된 '악재'가 빠지지 않는다."
,"只有亲身经历过的人才明白，什么是真实的战场。","진실이 무엇인지 직접 경험해 본 사람만이 알 수 있다."
,"钢梁之上，「阵线之子」们正在等待着下一个作战任务。","강철 보 위에서 전선의 아들들이 다음 작전을 기다리고 있다."
,"阵线派出的机械卫兵拥有强大的持续作战能力，但并不能阻隔「提线」的侵袭。","전선에서 파견된 기계위병들은 강력한 지속적인 작전 능력을 가지고 있지만, 줄타기의 침투를 막을 수는 없다."
,"「七武士」的成员展示了将装满汤汁的小碗放在大腿上，是不怎么正确的行为。","'세븐 사무라이' 멤버들은 국물이 듬뿍 든 그릇을 허벅지에 올려놓는 것은 옳지 않은 행동이라는 것을 보여줬다."
,"奥托露娜骑士团誓死守护的，始终只有奥托露娜女王一人。","오토루나 기사단이 끝까지 지켜준 건 오토루나 여왕뿐이었다."
,"正在城市的废墟上商议着什么的四人，她们的身影总让人有种怀念的感觉。","도시의 폐허 위에서 무언가를 상의하는 네 사람의 모습이 그리웠다."
,"「共鸣环」是「红榴骑士」和「青金骑士」独有的装备。","「공명 고리」는 「홍류 기사」와 「청금 기사」만의 장비입니다."
,"在远离战场的学园都市，少女们过着普通而快乐的生活。","전쟁터에서 멀리 떨어진 학원도시에서 소녀들은 평범하고 즐거운 생활을 한다."
,"「山猫小队」的成员在看到“猫罐头”的那一刻，会完全忽视“禁止舔食”的规定。","삵 소대 멤버들은 고양이 통조림을 보는 순간 '핥기 금지' 규정을 완전히 무시한다."
,"少女们在成为AG的过程中，往往要承受常人难以想象的痛苦。","소녀들은 AG가 되는 과정에서 보통 사람으로는 상상하기 힘든 고통을 겪는다."
,"正在酌酒怡情的二人，都是「七武士」中已经成年了的女性。","술을 재며 즐거워하고 있는 두 사람은 모두 칠무사 중 이미 성년이 된 여성이다."
,"宇宙大战？不，以目前的科技技术来说，暂时还不会出现这样的场景。","우주 대전? 아니, 지금 기술로는 이런 광경은 당분간 없을 것이다."
,"在学园都市，哪里有危险，哪里就会出现会使用“魔法”的少女。","학원도시에서 위험천만한 곳에 마법을 쓰는 소녀가 나타난다."
,"那四人对彼此的信任，足以让她们放心地将后背交给对方。","서로에 대한 믿음은 안심하고 등을 건네주기에 충분했다."
,"大概是某个以傀儡战争为题材的电影海报，毕竟在实际的对傀儡作战行动中，是没空看镜头的。","아마도 괴뢰전쟁을 소재로 한 어느 영화 포스터는 필경 실제의 대괴뢰작전행동에서는 카메라를 볼 틈이 없을 것이다."
,"再强大的“猛禽”，也有需要落枝休憩的时候。","아무리 강한 맹금류도 가지치기 쉬어야 할 때가 있다."
,"奥托露娜骑士团下分“白银”“黑曜”两个骑士团。","오토루나 기사단은 '은' '흑요' 두 기사단으로 나뉜다."
,"完成主线1-ST5解锁","메인라인 1-ST5 잠금해제 완료"
,"完成主线1-ST4解锁","마스터 1-ST4 잠금 해제 완료"
,"完成主线2-ST6解锁","메인라인 2-ST6 잠금해제"
,"完成主线3-ST8解锁","메인라인 3-ST8 잠금해제 완료"
,"完成主线3-ST9解锁","마스터 3-ST9 잠금 해제 완료"
,"完成主线3-10解锁","메인라인 3-10 잠금해제 완료"
,"完成主线4-ST6解锁","마스터 4-ST6 잠금 해제 완료"
,"完成主线5-ST3解锁","마스터 5-ST3 잠금 해제 완료"
,"完成主线6-ST4解锁","마스터 6-ST4 잠금 해제 완료"
,"完成主线7-ST4解锁","마스터 7-ST4 잠금 해제 완료"
,"完成活动1-HES1解锁","완료 이벤트1-HES1 잠금해제"
,"完成活动1-HES3解锁","이벤트완료1-HES3 잠금해제"
,"完成活动3-HES5解锁","이벤트 완성3-HES5 잠금 해제"
,"完成主线6-ST1解锁","마스터 6-ST1 잠금 해제 완료"
,"完成主线4-ST7解锁","마스터 4-ST7 잠금 해제 완료"
,"完成主线6-ST5解锁","마스터 6-ST5 잠금 해제 완료"
,"完成主线1-10解锁","메인라인 1-10 잠금해제 완료"
,"完成阿修罗道1-1解锁","아수라도 완성 1-1 잠금해제"
,"完成主线7-10解锁","본선 7-10 잠금 해제 완료"
,"与上级傀儡师的战斗","상급 괴뢰사단과 싸우다"
,"妮欧的决意","니오의 결의"
,"猛禽外表的AG","랩터의 겉모습 AG"
,"铁锤号","쇠망치 번호"
,"实验室中的白发少女","실험실의 백발 소녀"
,"零四的苏醒","사방의 소생"
,"竖琴师","하프레이터"
,"击败竖琴师","하프 사단을 격파하다"
,"救助","구조하다."
,"无处安放的视线","둘 곳 없는 시선"
,"蜘蛛小队","거미소대"
,"卡巴拉","카발라"
,"卡巴拉-受到攻击","카발라 - 공격받기"
,"卡巴拉-发射","카발라 - 발사"
,"再见，蕾拉","안녕, 라일라"
,"蕾拉……","라일라..."
,"扰局","폐를 끼치다"
,"我真正的想法……","내 진짜 생각은.."
,"奎因的愤怒","퀸의 분노"
,"首脑的决断","수반의 결단"
,"凝望天空的零四","하늘의 네모난 곳을 바라보다"
,"梅尔，欢迎回来","멜, 돌아오세요"
,"米尔维斯VS康德尔","밀비스 vs 콘델"
,"包围……","포위..."
,"至少你可以活下去","적어도 너는 살 수 있다."
,"奥托露娜的理念","오토루나의 이념"
,"藏匿于黑暗的骑士","어둠 속에 숨은 기사"
,"信赖","신뢰하다."
,"对弈","대국하다"
,"与堕落骑士决战","타락한 기사와 결전하다"
,"骑士的骄傲","기사의 자랑"
,"丽萨·奥托露娜","리사 오토루나"
,"抵抗-夜","저항-밤"
,"士兵的职责","병사의 직책"
,"抵抗-昼","저항-낮"
,"最后的坚盾","최후의 방패"
,"天之刃的危机","하늘의 칼날 같은 것"
,"四天刃的奋起","사방의 기개짐"
,"三天刃的暴走","사흘간의 폭주"
,"薙刀舞","슴새춤"
,"天之刃的温泉时间","하늘의 날의 온천 시간"
,"胡萝卜的兔子","당근의 토끼"
,"城区外部-昼","성구외부-주"
,"城区外部-夜","도시외부-야"
,"寒洲","한주"
,"阵线总部-昼","전선본부 - 주간"
,"阵线总部-夜","전선 본부 - 밤"
,"奥特兰德号-机械库","오트랜드호 - 기계고"
,"铁锤号舰桥","해머호 함교"
,"通天港-昼","통천항-낮"
,"湛蓝都市-夜","짙푸른도시-밤"
,"东洋风庭院-昼","동양풍 정원-낮"
,"东洋风庭院-夜","동양풍 정원 - 밤"
,"发射口","발사구"
,"阵线分部-昼","전선 지부 - 주간"
,"阵线分部-夜","전선 지부 - 야간"
,"奥托露娜卫星城","오토루나 위성도시"
,"临时据点","임시 거점"
,"铁笼庄园-昼","철장원-낮"
,"铁笼庄园-夜","철장원-밤"
,"演播室","스튜디오"
,"狼藉战场","아수라장이 되다"
,"待命的少女","대기 중인 소녀"
,"无法抵御傀儡的机械","괴뢰의 기계를 막아낼 방법이 없다"
,"错误的行为","잘못된 행동"
,"骑士团的中心","기사단의 중심"
,"令人怀念的四人组","그리운 4인조"
,"共鸣环","공감환"
,"学园都市的少女","학원도시의 소녀"
,"AG的命运","AG의 운명"
,"小酌怡情","잠깐 기분 전환을 하다."
,"宇宙大战","우주 대전"
,"在战场奋战的四人","전쟁터에서 분투하는 네 사람"
,"意义不明的海报","의미 불명의 포스터"
,"猛禽的另一面","맹금류의 이면"
,"黑白骑士团","흑백 기사단"
,"纽带旗舰刚刚交付到指挥官手中就遭到傀儡师的侵袭，紧急出动的空降师团能否化解危机呢……","유대 기함이 지휘관 손에 넘어가기 무섭게 괴뢰군단의 침공으로 긴급 출동한 공수사단이 위기를 타개할 수 있을까…."
,"解决了上级傀儡师所带来的危机后，纽带的指挥舰奥特兰德号因为被天基武器击毁了舰首，需要大量物资进行修理，然而最近的湛蓝都市里却传来了傀儡化的警报……","상부의 괴뢰사단이 몰고 온 위기를 해결하고 유대의 지휘함인 오트란데호가 천기무기로 함수가 파괴되어 수리를 위해 많은 물자가 필요한데 요즘의 짙푸른 도시에 괴뢰화 경보가 내려져 있으니…."
,"湛蓝都市的傀儡化状态严重，掌控全局的阵线首脑，决定将纽带编入傀儡师的斩首行动中。","검푸른 도시의 괴뢰화 상태가 심각하고 전세를 장악하고 있는 전선 수반들은 괴뢰사단의 참수작전에 유대를 넣기로 했다."
,"为了向纽带传达傀儡师的斩首行动，特斐尔来到纽带的指挥舰上，她要求指挥官交出纽带舰队的指挥权……","유대에 괴뢰사단의 참수 작전을 전달하기 위해 유대의 지휘함에 도착한 테파엘은 유대함대의 지휘권을 지휘관에게 내줄 것을 요구했는데…."
,"傀儡师将湛蓝都市的剧院变成了傀儡据点，这一切都被无人侦察机所记录。","괴뢰군단이 짙푸른 도시의 극장을 괴뢰 거점으로 만든 것은 무인정찰기에 기록돼 있다."
,"纽带突入傀儡据点，与傀儡师竖琴死战……","유대가 괴뢰거점에 돌진하여 괴뢰사단과 하프 사투를 벌이다."
,"和傀儡师的战斗进入胶着状态，纽带的AG们逐渐落于下风，此时，一位战姬如流星般从天而降……","괴뢰사범과의 전투가 교착상태에 빠지고 고리의 AG들이 점점 아래로 떨어지고 있는 사이 한 전희는 별똥별처럼 하늘에서 떨어지고…."
,"在零四的协助下，纽带成功击败了竖琴师。作为奖励，阵线首脑决定提供奥特兰德号需要的修复物资，并希望纽带能前往阵线的大本营——寒州。","4의 협조로 고리는 하프 사단을 물리치는 데 성공했다.전선 수뇌부는 이에 대한 격려로 오트랜드호에 필요한 복구 물자를 제공하기로 하고 전선의 본거지인 한주로의 유대를 희망했다."
,"纽带舰队虽然来到通天港，但却看到有流浪者在港外居住。在和奥托露娜女王交流后，纽带决定在会议开始前护卫港外的流浪者。","유대함대가 통천항에 도착했지만 노숙인들이 항외로 거주하고 있었다.오토루나 여왕과 교류한 뒤 유대는 회의 시작 전 항구 밖 노숙인을 호위하기로 했다."
,"另一方面，首脑配置的AG部队也驻守在通天港外，她们劝说流浪者移动到安全区，然而一番争执后，阵线的AG意识到流浪者不愿离开，而她们也只能耗费大量物资来护卫流浪者。","한편 정상들이 배치한 AG부대도 통천항 밖에 주둔하며 노숙인들에게 안전구역으로 이동할 것을 권유했으나 실랑이가 벌어진 끝에 노숙인들이 떠나기 싫어했고, 그녀들도 노숙인들을 경호하는 데 막대한 물자가 소요될 수밖에 없었다는 사실을 깨달았다."
,"经过几天的战斗，阵线高层决定放弃流浪者……这时，纽带舰队接下护卫任务。另一方面，通天港内，首脑和奥托露娜女王正式会面，开始讨论外面的战况……","며칠간의 전투 끝에 전선 고위층이 노숙인을 포기하기로 결정하고…. 이때 유대함대가 호위 임무를 맡았다.한편 통천항에서는 정상과 오토루나 여왕이 정식으로 만나 바깥 전황에 대한 논의를 시작했는데…."
,"因为通天港外没有地形优势，战斗变得十分艰难，而在如此情况下，一位人马傀儡师突然出现。纽带收到首脑的警报，人马傀儡师的战斗能力超出以往的所有傀儡……","통천항 밖에 지형적 이점이 없어 전투가 어려워진 상황에서 한 인마괴뢰단이 불쑥 나타난 것이다.유대는 수뇌부의 경보를 받고 인마괴뢰사단의 전투능력은 이전의 모든 꼭두각시들을 능가하는데…"
,"纽带被强大的人马傀儡师压制，此时天空却突然下起了流星雨……原来，奥托露娜的骑士团正式赶到了。","유대가 막강한 인마 괴뢰사단에 눌려 있는 사이 하늘에서 별똥별이 쏟아지고…. 알고 보니 오토루나의 기사단이 본격적으로 도착했다."
,"有了奥托露娜骑士团的协助，纽带逐渐取回优势，人马傀儡师却完全不准备撤退，它转而攻击港外的流浪者据点，扩大了战线。","오토루나 기사단의 협조로 고리는 점차 우위를 되찾았지만, 인마 괴뢰사단은 철수를 전혀 준비하지 않고 항외의 노숙인 거점을 공격하며 전선을 넓혔다."
,"此时通天港内，阵线首脑和奥托露娜女王正在谈判，一番秘密交流后，女王决定打开通天港大门，让流浪者进入奥托露娜。不用守护据点后，所有AG都投入战场，全力战斗。","이때 통천항에서 전선 수반과 오토루나 여왕이 협상을 하던 중 비밀 교감 끝에 여왕은 노숙인을 아우토루나로 들여보내기로 결정했다.거점을 지키지 않고 모든 AG가 전장에 뛰어들어 총력전을 펼쳤다."
,"在多番攻势下，人马傀儡师终于被击退。此时纽带指挥官被邀请进入通天港，阵线首脑和奥托露娜也正式开始了会议。","여러 차례의 공세 하에서 인마 괴뢰 사단은 마침내 격퇴되었다.이때 유대 지휘관이 통천항에 초청돼 전선 수뇌부와 오토루나가 본격적으로 회의를 시작했다."
,"会议中途，奥托露娜女王希望首脑能进行一场棋盘对弈，她想验证一下首脑超级AI的计算实力。另一方面，骷髅涂鸦出现在人马面前，为其提供了大量的锻素，加速了人马傀儡师的恢复。","회의 도중 정상에게 바둑판 대국을 원했던 오토루나 여왕은 정상 슈퍼 AI의 계산 실력을 검증해 보려 했다.한편, 해골 낙서가 인마 앞에 나타나 대량의 단소를 제공함으로써 인마 괴뢰사단의 회복을 가속화시켰다."
,"对局中，首脑与奥托露娜轮番质疑对方的行为，并袒露阵线与奥托露娜各自的缺点。随后，通天港再次响起傀儡来袭的警报，奥托露娜女王决定将骑士团交给纽带指挥官进行指挥。","대국에서 정상과 오토루나는 서로의 행동을 번갈아 의심하며 전선과 오톨루나의 단점을 드러냈다.이어 다시 괴뢰 내습 경보가 울렸고, 오토루나 여왕은 유대 지휘관에게 기사단을 맡기기로 했다."
,"纽带再次与人马傀儡师对决，然而它的实力比之前更加强横，轻而易举就突破了纽带的防线，闯入了阵线的指挥部……","유대는 다시 인마 괴뢰사단과 대결하게 되는데, 그 실력은 이전보다 훨씬 강력해져 쉽게 유대선을 뚫고 전선의 지휘부에 진입하게 되는데…."
,"通天港内的人们纷纷开始恐慌，他们认为通天港也不安全，甚至认为是流浪者将灾祸引了进来……奥托露娜女王再次进行演讲，并表示自己会将最强的骑士伊莎贝尔派往前线。","아우토루나 여왕은 최강의 기사 이사벨을 전선에 보내겠다고 말할 정도로 통천항도 안전하지 않다고 공포에 떨기 시작했다."
,"伊莎贝尔加入了战局，她和另一位黑曜骑士共同作战，将人马傀儡师完全挡在通天港外。而另一方面，纽带指挥官回到通天港，向首脑和女王提出一个让人吃惊的战术……","이자벨은 전세에 합류해 또 다른 흑요기사와 함께 인마 괴뢰사단을 통천항 밖에 완전히 막아버렸다.한편으로 유대 지휘관은 통천항으로 돌아와 정상과 여왕에게 놀라운 전술을 제시하는데…."
,"原来，纽带指挥官发现人马傀儡师完全是朝着首脑而来，所以希望让首脑转移至郊外的废墟，执行诱饵作战。虽然阵线所有人都反对，但首脑决定相信一次纽带指挥官，作战也正式开始……","원래 유대 지휘관들은 인마 괴뢰사단이 완전히 정상을 향해 온 것을 발견하고, 정상들을 교외의 폐허로 이동시켜 미끼작전을 수행하게 하려고 했다.전선 모두가 반대했지만, 수뇌는 한 번의 유대 지휘관을 믿고 작전이 본격화되기로 하고…."
,"果不其然，人马傀儡师的目标只有阵线首脑，在将人马傀儡师引入废墟区后，凭借奥托露娜的天基武器，人马傀儡师终于被打倒。但没有人想到奄奄一息的人马仍不顾一切跑向首脑……","아니나 다를까 전선 수뇌가 목표였던 인마 괴뢰사단을 폐허로 몰아넣은 뒤 오토루나의 천기무기로 결국 쓰러졌다.숨죽인 인마가 정상에게 달려갈 줄은 아무도 몰랐다."
,"事件结束，奥托露娜女王在离开通天港前举办了一场庆功宴……而纽带指挥官却私下找到奥托露娜女王，阐述了她的真正意图。","사건이 끝나기 전, 아우토루나 여왕이 퉁톈항을 떠나기 전 축하연을 열었는데…. 그러나 유대 지휘관은 사석에서 그를 찾아와 진의를 밝혔다."
,"阵线的大本营寒州中，零四和妮欧目睹了医护员放弃伤患AG的一幕……另一方面，首脑开始向纽带指挥官解释需要纽带的原因。","전선의 본산인 한주(寒州)에서 의료진이 AG를 다치게 하는 장면을 목도한 네오와 정상들은 유대 지휘관들에게 유대가 필요한 이유를 설명하기 시작했다."
,"阵线的傀儡化检测员中出现了隐瞒士兵傀儡化的叛徒，首脑认为，人类内部的问题，应当交于人类自己解决——而这也是她唯一认可纽带的地方。","전선의 괴뢰화 검열원들 사이에서 병사들의 괴뢰화를 은폐하는 반역자들이 등장하고, 인간 내부의 문제는 인간 스스로 해결해야 한다는 것이 수반으로서 유일한 고리를 인정하는 곳이기도 하다."
,"此时，零四和妮欧分头对医疗部门进行调查，而零四选择调查一名医护员……","이때 넷째와 네오는 따로따로 의료진을 조사하고 넷째는 간호사 한 명을 조사하는데…"
,"在零四的追踪调查下，果然探明了那位医护员没有遵从上级的命令，偷偷带出了疑似感染者，但是感应傀儡的陷阱却被触发了，众多傀儡正靠近零四……","4의 추적조사에서 과연 의료진이 상부의 명령을 따르지 않고 감염 의심자를 몰래 데리고 나왔다는 것이 밝혀졌지만 괴뢰를 감지하기 위한 함정이 터지고 수많은 괴뢰들이 4에 접근하는데..."
,"面对傀儡群，零四决定一边保护医护员，一边向外侧突围。而为了协助零四，重装型AG梅尔也及时赶到，时隔多年，“梅尔的大炮”再次成为了消灭傀儡的强大杀器。","괴뢰 무리에 맞서 4호는 의료진을 보호하면서 바깥쪽으로 포위를 뚫기로 했다.그리고 4를 돕기 위해 중장형 AG멜이 달려와 메일의 대포는 몇 년 만에 괴뢰들을 죽이는 강력한 살기가 되었다."
,"在梅尔的协助下零四成功突围，并与赶来的纽带援军会合。但一个出乎意料的敌人出现在纽带的面前——本具有抗傀儡化能力的阵线之鹰已变成了中级傀儡，向零四她们袭来……","메이어의 협조로 4번 포위를 뚫는 데 성공하고, 달려온 유대 원군과 합류했다.그러나 예상을 뒤엎고 유대 앞에 나타난 전선매는 중급 꼭두각시가 되어 그녀들에게 달려들었다."
,"艰难的战斗后，阵线之鹰被摧毁，同时妮欧、蕾拉、梅尔也再次重聚。寒州事件告一段落，首脑共享了资料库中的傀儡师情报。另一个角落，一位新成员加入了神秘组织“骷髅涂鸦”……","힘겨운 전투 끝에 전선의 매가 무너지고 니오, 라일라, 멜이 다시 뭉친다.한주(寒州) 사태가 일단락되자 정상들은 자료창고에 있는 괴뢰사단의 정보를 공유했다.한 귀퉁이에 미스터리 단체 '해골 낙서'가 합류했는데…."
,"在一处废弃区的坑道中，蜘蛛特工小队的三位AG，正被一个神秘的傀儡师追赶着……紧急情况之下，身为队长的菲蒂决定自己留下断后。","한 폐갱도에서는 거미특공소대 소속 AG 3명이 신비로운 괴뢰군단에 쫓기고 있었다…. 급박한 상황에서 대장인 피티는 스스로 자르기로 결심한다."
,"首脑对指挥官的建议进行了评估，她认为该战术虽然可以保全蜘蛛小队，但是成功率过低。\n如果菲蒂等AG真的有活下去的意愿，她可以考虑第二种作战方式，但是……","지휘관의 건의를 평가한 이 전술은 거미소대는 보전할 수 있지만 성공률이 너무 낮다고 판단한 정상. \n 피티 등 AG가 실제로 살 의사가 있다면 제2의 작전방식을 고려할 수도 있겠지만…."
,"菲蒂终于说出了自己的心声。\n而作为对菲蒂的回应……首脑却下令立刻发射卡巴拉，原来之前同意纽带的行动，只是为了让卡巴拉充能，妮欧等人感到愤怒，却也无可奈何……","피티가 마침내 자신의 목소리를 냈다. \n은 피티에 대한 대답으로…정상은 즉각적인 카발라 발사 명령을 내렸다.원래 유대감에 동의했던 행동, 카발라를 능력 있는 척 하기 위해서였다.니오 등도 분노했지만 어쩔 수 없었다…"
,"菲蒂和傀儡师的战斗被几枚落入坑道的炮弹中断，菲蒂也由此得以还生，当她逃出坑道却发现……","피티와 괴뢰사단의 전투가 갱도에 떨어진 몇 발의 포탄에 의해 중단되고, 그로 인해 피티는 환생할 수 있었고, 갱도를 빠져나왔을 때 발견되고…"
,"没有战斗安排的纽带舰队再次接受了一些私人委托，委托中，妮欧讲述了过去的蕾拉跟梅尔不为人知的故事……","전투배치 없는 유대함대가 다시 사적인 부탁을 받고, 그 의뢰에서 니오는 과거의 라일라와 멜의 알려지지 않은 이야기를 들려주는데…"
,"在任务中途，零四听到了远处的枪声，一番战斗后，救出了蜘蛛特工小队的AG辛迪。另一方面，阵线的首脑调出了作战记录，此前与蜘蛛特工接触的傀儡师“4号实验体”已经逃脱……","임무 도중 사방에서 먼발치 총성이 들렸고, 전투 끝에 거미특공소대의 AG신디를 구출했다.한편 전선의 수반은 작전기록을 빼내고 그동안 거미공작원과 접촉했던 괴뢰사단의 '4호 실험체'는 탈출했는데…."
,"在辛迪的拜托下，妮欧一行决定协助辛迪找到此前断后的队长菲蒂，这时另一位蜘蛛特工小队的弗莱也加入了进来。","신디의 부탁으로 니오 일행은 신디가 잘린 리더 피티를 찾도록 돕기로 했고, 이때 또 다른 거미특공소대 소속 프라이도 합류했다."
,"通过弗莱打通的地下通道，纽带小队和两位蜘蛛特工成员来到了地下，在这里果然找了菲蒂。\n另一方面，阵线首脑终于找到纽带指挥官，希望纽带加入讨伐傀儡师的行动……","프라이가 뚫어놓은 지하도를 통해 유대소대와 두 거미공작원이 지하로 내려왔고, 여기서 역시 피티를 찾았다.\n 한편으로 전선 수반은 유대 지휘관을 찾아 괴뢰사범 토벌 작전에 동참하기를…"
,"原来这次的傀儡师极度渴望对“精英”AG的转化，阵线需要纽带执行一场诱饵作战。纽带指挥官答应，并再次向首脑开出了一个条件。","원래 이번 괴뢰사단은 '엘리트' AG의 전환을 극도로 갈망했고, 전선은 고리로 미끼작전을 수행해야 했다.유대 지휘관은 이에 응하고 정상에게 다시 한 번 조건을 내걸었다."
,"首脑认为人类就是存有感性情绪，才会在傀儡战争中付出巨大的牺牲，现在的微小牺牲根本不值一提。\n蕾拉梅尔等人在战场上询问菲蒂，是否愿意执行这样的作战，菲蒂表示……","인간은 감성이 있기 때문에 괴뢰전쟁에서 엄청난 희생을 치르게 된다는 정상들의 소소한 희생은 말할 가치도 없다.\n렐라멜 등이 전쟁터에서 피티에게 그런 작전을 수행할 의향이 있는지 묻자 피티는…"
,"讨伐傀儡师的作战以失败告终，梅尔也已经被判定为失踪，在与阵线完全失联的情况下，奥托露娜的奈莎决定为纽带提供协助。","괴뢰사단을 토벌하는 작전이 실패로 끝나고 멜도 실종 판정을 받았으며, 전선과 완전히 연결되지 않은 상태에서 오토루나의 나사는 유대를 위한 협력을 다짐했다."
,"了解裂缝的原理后，纽带在战斗中逐渐处于上峰，然而要消灭裂缝章鱼必须借助阵线的力量，鉴于上次的失败，首脑最终同意协助纽带。","균열의 원리를 알고 난 뒤 고리는 전투에서 상위에 올랐지만, 균열문어를 없애려면 전선의 힘을 빌려야 했고, 지난번의 실패를 감안해 결국 유대를 협력하기로 합의했다."
,"在众人的配合下，指挥官的奇策大获成功……另一方面，梅尔也被阵线的神秘AG救出，再次回到了蕾拉的身边，在所有人的欢呼下，裂缝章鱼事件终于结束。","많은 사람들의 협력 속에 지휘관의 기략이 대성공. 한편 메일은 전선의 미스터리 AG에 구조돼 다시 라일라의 곁으로 돌아왔고 모두의 환호로 갈라진 낙지 사건은 끝났다."
,"在得到奈莎的协助后，纽带发现多个可疑坐标点，然而这次的敌人却充斥着许多傀儡化的AG，梅尔被傀儡化的可能性已经越来越大……","나사의 협조를 얻어 유대가 여러 개의 의심스러운 좌표점을 발견했지만, 이번 적들은 수많은 괴뢰화된 AG들로 가득 차 있고, 메일은 괴뢰화됐을 가능성이 점점 커지고 있다."
,"看到傀儡化AG不断涌来的情况，蕾拉下定决心，如果梅尔真的被傀儡化……自己也绝对会开枪。","괴뢰화 AG가 계속 밀려오는 것을 보고 레일라는 멜이 정말 괴뢰화된다면…. 자신도 절대 총을 쐈을 것이라고 결심했다."
,"疑似梅尔的傀儡化AG出现，蕾拉虽然扣下扳机击杀了傀儡，然而强烈的自责让她萎靡不振……这时，裂缝章鱼的裂缝突然展开，纽带指挥官和蕾拉为了躲避裂缝而掉入了废墟中。","멜로 추정되는 괴뢰화 AG 출현, 라일라는 방아쇠를 당겨 괴뢰를 사살했지만 강한 자책감에 맥을 못 추고…. 그때 갑자기 균열된 문어의 균열이 벌어지면서 유대 지휘관과 라일라는 균열을 피해 폐허로 떨어졌다."
,"落入废墟中的蕾拉遇到了燃风矿团的成员奎因，而纽带指挥官也在地表上遇到了另一位燃风矿团的成员戴恩。在她们的协助下，蕾拉和指挥官脱离了废墟，但这里处于阵线的废弃区……","폐허에 빠진 라일라는 연풍광단 멤버 퀸을 만났고, 유대 지휘관도 지표면에서 또 다른 연풍광단 멤버 데인을 만났다.그들의 협조로 라일라와 지휘관은 폐허를 벗어났지만, 이곳은 전선 폐허에 놓여 있었다."
,"面对废弃区的傀儡化AG，奎因认为叫它们昔日的同伴才更加合适，这让蕾拉再次想到了梅尔。","폐기구역의 괴뢰화 AG에 맞서 옛 동료를 부르는 것이 더 적합하다고 판단한 케인은 라일라에게 메일을 다시 생각하게 했다."
,"形似梅尔的傀儡化AG再次出现，而这次蕾拉已经无法再借着消灭傀儡的名义对其开枪……关键时刻，指挥官决定利用奎因的轰炸走另一条路线脱离。","메일을 닮은 괴뢰화 AG가 다시 등장하고, 이번에는 라일라가 괴뢰 소탕의 명분을 내세워 총을 쏠 수 없게 되자…. 결정적인 순간 지휘관은 퀸의 폭격으로 다른 길로 이탈하기로 했다."
,"虽然从傀儡群的攻势下撤离，但是蕾拉的犹豫不决让奎因十分愤怒，蕾拉反问奎因自己是她将如何抉择，奎因告诉蕾拉，自己的好友曾经也变成了傀儡，所以她才脱离阵线成立燃风矿团……","괴뢰들의 공세에 밀려 철수했지만 라일라의 머뭇거림에 퀸은 분노했고, 라일라는 자신이 어떻게 할 것인가 반문했고, 자신의 친구도 한때 꼭두각시가 되었기 때문에 전선을 이탈해 연풍광단을 만들게 됐다고 레일라에게 말하는데…"
,"另一方面，裂缝章鱼也在傀儡据点进行补给，它发现梅尔无法被傀儡化，这之中肯定有着某种玄机……这时，纽带向裂缝章鱼的据点发起了攻击。","한편으로는 괴뢰거점에서 균열문어가 보급되고, 메이어가 괴뢰화되지 못한다는 것을 알게 된 데는 뭔가 현기(玄機)가 있었을 텐데…. 이때 고리가 균열문어의 거점을 공격했다."
,"与堕落骑士的战斗落幕后，此前一直沉寂的中州战场突然遭遇大规模的傀儡军团反扑，而在中州战斗的阵线军队还发现了此次傀儡的另一个特征……","타락한 기사와의 전투가 끝난 뒤 그동안 잠잠하던 중주의 전장이 갑자기 대규모 괴뢰군단의 반격을 받게 되고, 중주에서 전투를 벌이는 전선군대는 이번 괴뢰의 또 다른 특징을 발견하게 되는데…."
,"「纽带」在通天港顺利完成补给，随即起航驶向陷入胶着的中州战场，阵线首脑向「纽带」传达了中州傀儡军团的特点，这些傀儡不仅会使用人类的战术，还会掠夺AG的装备……","통천항에서 무사히 보급이 완료된 후, 곧바로 교착상태에 빠진 중주의 전장으로 출항하여 전선 수반은 중주의 괴뢰군단의 특징을 전해주었다.이 괴뢰들은 인류의 전술을 사용할 뿐만 아니라 AG의 장비도 빼앗을 것이다."
,"此时的中州战场，多支阵线军团在战场中处于劣势……","이때의 중주(中州) 전장에서 여러 전선 군단이 열세였는데…."
