Confirmed,Category,Id,Source,KOR
,"Showenemy","Showenemy_note3_20000401","上級傀儡。亜空間に裂け目を作る力があり、その行動を予測するのは至難の業。やみくもに攻撃すると手痛い反撃を受ける可能性がある。","상급 괴뢰. 아공간에 균열을 만드는 힘이 있어 그 행동을 예측하기는 매우 어렵다.무작정 공격하면 호된 반격을 받을 수 있다."
,"Showenemy","Showenemy_name_20900015","ペインター","페인터"
,"Showenemy","Showenemy_name_20000012","偵察ニャンボー","정찰 냥보"
,"Showenemy","Showenemy_note3_20000012","制御不能のニャンボー。攻撃能力はほとんどなく、常に周囲を警戒している。いつかニャンボーの中心になれることを夢見ている。","제어 불능 냥보공격 능력은 거의 없어 항상 주위를 경계하고 있다.언젠가 냥보의 중심이 되는 것을 꿈꾼다."
,"Showenemy","Showenemy_note3_20100002","制御不能のニャンボー。近付く全てのものを攻撃するので注意！","통제 불능의 냥보. 다가오는 모든 것을 공격할 것이니 주의!"
,"Showenemy","Showenemy_name_20100003","ニャフィキ","냐히키"
,"Showenemy","Showenemy_note3_20100003","全身が筋肉ムキムキなニャンボー。創造主の酔狂な趣味の産物かもしれない。","온몸이 근육 빵빵한 냥보창조주의 유별난 취미의 산물일지도 모른다."
,"Showenemy","Showenemy_name_20100004","ニャン騎兵","냥 기병"
,"Showenemy","Showenemy_note3_20100004","ニャンボー？傀儡？いや、ニャン騎兵だ！","냥보? 괴뢰? 아니, 냥기병이다!"
,"Showenemy","Showenemy_name_20100005","ブラッドソード","부랏도소도"
,"Showenemy","Showenemy_note3_20100006","なぜかシンバルを持っている下級傀儡。時々演奏家を真似るかのように、意味不明に動き出す。","왠지 심벌즈를 들고 있는 하급 괴뢰. 이따금 연주가를 흉내내기라도 하듯 의미불명하게 움직이기 시작한다."
,"Showenemy","Showenemy_note3_20100007","なぜかドラムを持っている下級傀儡。時々演奏家を真似るかのように、意味不明に動き出す。","웬일인지 드럼을 들고 있는 하급 괴뢰. 이따금 연주가를 흉내내기라도 하듯 의미불명하게 움직이기 시작한다."
,"Showenemy","Showenemy_name_20100008","つんざくラッパ","츤자쿠 나팔"
,"Showenemy","Showenemy_note3_20100008","なぜかラッパを持っている下級傀儡。時々演奏家を真似るかのように、意味不明に動き出す。","웬 나팔을 들고 있는 하급 괴뢰. 이따금 연주가를 흉내내기라도 하듯 의미불명하게 움직이기 시작한다."
,"Showenemy","Showenemy_note3_20100009","傀儡化したマシン防空ユニット。空から投げられた物資やミサイルを横取りする。AGにとって脅威度は高い。","괴뢰화한 머신 방공 유닛.하늘에서 던져진 물자와 미사일을 가로챈다.AG에 있어서 위협도는 높다."
,"Showenemy","Showenemy_name_20100010","グール傀儡","괴뢰"
,"Showenemy","Showenemy_note3_20100010","人間が転化した低級傀儡。すでに痛覚はなく、それなりの攻撃性を持つ。","인간이 전화한 저급 괴뢰. 이미 통각은 없으며, 나름대로의 공격성을 지닌다."
,"Showenemy","Showenemy_name_20100011","オクト触手","옥도 촉수"
,"Showenemy","Showenemy_name_20100012","オクメルキャノ","오쿠메루캬노"
,"Showenemy","Showenemy_name_20100013","オクメルレッグ","오쿠메루렛구"
,"Showenemy","Showenemy_name_20100014","傀儡操縦者","괴뢰 조종사"
,"Showenemy","Showenemy_note3_20100014","傀儡の「糸」を強化し操縦できる中級傀儡。下級傀儡の行動を制御できるが、自身も傀儡師に完全に操られている。","괴뢰의 실을 강화하고 조종할 수 있는 중급 괴뢰.하급 괴뢰들의 행동을 제어할 수 있지만 자신도 괴뢰사에게 완전히 조종되고 있다."
,"Showenemy","Showenemy_name_20100015","ウォーカー","워커"
,"Showenemy","Showenemy_name_20100016","ディフェンダー","디펜더"
,"Showenemy","Showenemy_name_20100017","ハンター","헌터"
,"Showenemy","Showenemy_name_20100018","ミスリル","미스릴"
,"Showenemy","Showenemy_name_20100024","ウシオ","우시오"
,"Showenemy","Showenemy_name_20100025","シン","싱"
,"Showenemy","Showenemy_name_20100026","セキ","세키"
,"Showenemy","Showenemy_name_20100027","ファング","한구"
,"Showenemy","Showenemy_note3_20100027","傀儡化したGRAのロボット。各部位が危険注意を促すよう光っている。","괴뢰화한 GRA의 로봇각 부위가 위험 주의를 촉구하도록 빛나고 있다."
,"Showenemy","Showenemy_note3_20100028","傀儡化したGRAの重装ロボット。各部位が危険注意を促すよう光っている。","괴뢰화한 GRA의 중장 로봇각 부위가 위험 주의를 촉구하도록 빛나고 있다."
,"Showenemy","Showenemy_name_20100029","ガルム","가루무"
,"Showenemy","Showenemy_note3_20100029","傀儡化したGRAの高性能ロボット。各部位が危険注意を促すよう光っている。下級傀儡を操る力がある。","괴뢰화한 GRA의 고성능 로봇.각 부위가 위험 주의를 촉구하도록 빛나고 있다.하급 괴뢰를 조종하는 힘이 있다."
,"Showenemy","Showenemy_note3_20100030","フォーレンナイトの親衛部隊。汚染したAGと傀儡が融合して生まれた。","포렌나이트의 친위 부대오염된 AG와 괴뢰가 융합해 태어났다."
,"Showenemy","Showenemy_name_20100031","ハーメルン","하메룬"
,"Showenemy","Showenemy_name_20100032","エスパーダ","에스파다"
,"Showenemy","Showenemy_name_20100033","シンガー","싱어"
,"Showenemy","Showenemy_note3_20100033","クラークオクトに転化された傀儡。その手足はクラークの負荷を耐えることができるため、クラークオクトと一緒にクラークを出入りすることができる。","클라크옥트로 전화된 괴뢰그 손발은 클라크의 부하를 견뎌낼 수 있기 때문에 클라크옥트와 함께 클라크를 드나들 수 있다."
,"Showenemy","Showenemy_name_20100034","クラークゴースト","클라크고스트"
,"Showenemy","Showenemy_name_20100035","サーモン","연어"
,"Showenemy","Showenemy_name_20100037","アビスソード","아비스소도"
,"Showenemy","Showenemy_name_20100038","エメラルドソード","에메랄드소드"
,"Showenemy","Showenemy_name_20100039","ディープソード","디뿌소도"
,"Showenemy","Showenemy_note3_20100043","かつての精鋭AG。不幸にも傀儡に転化され、完全に理性を失い傀儡の戦闘マシンと成り果てた。","이전의 정예AG. 불행히도 괴뢰로 전화되어 완전히 이성을 잃고 괴뢰들의 전투머신이 되어버렸다."
,"Showenemy","Showenemy_note3_20100047","キャタピラー式の救援ロボット。様々な環境の戦場で救援作業を行うことができる。","캐터필러식 구호 로봇. 다양한 환경의 전장에서 구호 작업을 할 수 있다."
,"Showenemy","Showenemy_note3_20100059","コフィントーチャーに転化された傀儡。しばしば牢獄に閉じ込められ、互いを殺し合うように命じられる。","코핀토처로 전화된 괴뢰감옥에 갇혀 살며 때론 죽이라는 명령을 받는다."
,"Showenemy","Showenemy_name_20100062","プラント傀儡小","플랜트 괴뢰소"
,"Showenemy","Showenemy_note3_20100062","位置","위치"
,"Showenemy","Showenemy_name_20100063","ツインフラワー1","트윈플라워1"
,"Showenemy","Showenemy_name_20100064","ツインフラワー2","트윈플라워2"
,"Showenemy","Showenemy_name_20100072","ニャミル","냐미루"
,"Showenemy","Showenemy_name_20100073","ニャトラス","냐토라스"
,"Showenemy","Showenemy_name_20100087","ハーディ","하디"
,"Showenemy","Showenemy_name_20100088","フェンリル","헨리루"
,"Showenemy","Showenemy_name_20100089","ディナイアル","디나이얼"
,"Showenemy","Showenemy_name_20100097","三ノ刃を模した傀儡","3의 칼날을 본뜬 괴뢰."
,"Showenemy","Showenemy_note3_20100097","「三ノ刃」修羅の見た目や戦闘スタイルを模倣した傀儡。恐ろしいほど強い。","삼의 칼날 아수라의 생김새나 전투 스타일을 본뜬 괴뢰.무서울 정도로 강하다."
,"Showenemy","Showenemy_note3_20100098","「天ノ刃」の見た目や戦闘スタイルを模倣した傀儡。普通の傀儡よりも手強い。","하늘날의 생김새나 전투 스타일을 모방한 괴뢰.웬만한 괴뢰보다도 만만치 않다."
,"Showenemy","Showenemy_name_20200097","三ノ刃に模した傀儡","삼도날을 본뜬 괴뢰."
,"Showenemy","Showenemy_name_20100102","保健室の常連","보건실의 단골 손님"
,"Showenemy","Showenemy_name_20100103","トイレ清掃員","화장실 청소부"
,"Showenemy","Showenemy_name_20100105","勤勉な優等生","근면한 우등생"
,"Showenemy","Showenemy_name_20100111","偽の人体模型","가짜 인체 모형"
,"Showenemy","Showenemy_name_20200003","ニャフィキ(精鋭)","냐피키(정예)"
,"Showenemy","Showenemy_note3_20200003","全身が筋肉ムキムキなムース。創造主の酔狂な趣味の産物かもしれない。","온몸이 울퉁불퉁한 무스. 창조주의 특이한 취미의 산물일지도 모른다."
,"Showenemy","Showenemy_name_20200004","ニャン騎兵(精鋭)","냥 기병(정예)"
,"Showenemy","Showenemy_name_20200005","ブラッドソード(精鋭)","블러드소드(정예)"
,"Showenemy","Showenemy_name_20200008","つんざくラッパ(精鋭)","척박한 나팔(정예)"
,"Showenemy","Showenemy_name_20200010","グール傀儡(精鋭)","괴뢰(정예)"
,"Showenemy","Showenemy_name_20200011","オク触手(精鋭)","옥촉수(정예)"
,"Showenemy","Showenemy_name_20200012","オクメルキャノ(精鋭)","옥메르캐노(정예)"
,"Showenemy","Showenemy_name_20200013","オクメルレッグ(精鋭)","옥메를레그(정예)"
,"Showenemy","Showenemy_name_20200014","傀儡操縦者(精鋭)","괴뢰 조종사(정예)"
,"Showenemy","Showenemy_name_20200015","ウォーカー(精鋭)","워커(정예)"
,"Showenemy","Showenemy_name_20200016","ディフェンダー(精鋭)","디펜더(정예)"
,"Showenemy","Showenemy_name_20200017","ハンター(精鋭)","헌터(정예)"
,"Showenemy","Showenemy_name_20200018","ミスリル(精鋭)","미스릴(정예)"
,"Showenemy","Showenemy_name_20200024","ウシオ(精鋭)","우시오(정예)"
,"Showenemy","Showenemy_name_20200025","シン(精鋭)","신(정예)"
,"Showenemy","Showenemy_name_20200026","セキ(精鋭)","세키(정예)"
,"Showenemy","Showenemy_name_20200027","ファング(精鋭)","황구(정예)"
,"Showenemy","Showenemy_name_20200029","ガルム(精鋭)","가름(정예)"
,"Showenemy","Showenemy_name_20200031","ハーメルン(精鋭)","하메른(정예)"
,"Showenemy","Showenemy_name_20200032","エスパーダ(精鋭)","에스파다(정예)"
,"Showenemy","Showenemy_name_20200033","シンガー(精鋭)","싱어(정예)"
,"Showenemy","Showenemy_name_20200034","クラークゴース(精鋭)","클라크고스(정예)"
,"Showenemy","Showenemy_name_20200035","サーモン(精鋭)","연어(정예)"
,"Showenemy","Showenemy_name_20200037","アビスソード(精鋭)","아비스소드(정예)"
,"Showenemy","Showenemy_name_20200038","エメラルドソード(精鋭)","에메랄드 소드(정예)"
,"Showenemy","Showenemy_name_20200039","ディープソード(精鋭)","딥소드(정예)"
,"Showenemy","Showenemy_name_20200062","プラント傀儡-小","플랜트 괴뢰-소"
,"Showenemy","Showenemy_name_20200072","ニャミル(精鋭)","냐밀(정예)"
,"Showenemy","Showenemy_note3_20200072","全身が筋肉のムキムキなニャンボー。創造主の酔狂な趣味の産物かもしれない。","온몸이 근육이 뭉툭한 냥보창조주의 유별난 취미의 산물일지도 모른다."
,"Showenemy","Showenemy_name_20200073","ニャトラス(精鋭)","냐트러스(정예)"
,"Showenemy","Showenemy_name_20200087","ハーディ(精鋭)","하디(정예)"
,"Showenemy","Showenemy_name_20200088","フェンリル(精鋭)","펜릴(정예)"
,"Showenemy","Showenemy_name_20200089","ディナイアル(精鋭)","디나이얼(정예)"
,"Showenemy","Showenemy_name_20900001","ハーピスト","하삐스토"
,"Showenemy","Showenemy_note3_20900001","上級傀儡。ハープのような武器を使って戦い、特殊な魅力のある音楽を演奏することで、数百体もの下級傀儡を同時に操ることができる。","상급괴뢰. 하프와 같은 무기를 사용하여 싸우고 특수한 매력이 있는 음악을 연주함으로써 수백체의 하급괴뢰들을 동시에 조종할 수 있다."
,"Showenemy","Showenemy_note3_20900003","上級傀儡。大きなランスを持つケンタウロス型の傀儡。真の戦いを求めて大地を彷徨い、本物の強者だけが戦うことができる。","상급 괴뢰. 큰 랜스를 가진 켄타우로스형 괴뢰.진정한 싸움을 찾아 대지를 헤매고 진짜 강자만이 싸울 수 있다."
,"Showenemy","Showenemy_note3_20900004","上級傀儡。無数の下級傀儡を従え暴君のごとく振舞っている。自分の目的を果たすためには、他人の命を奪うこともいとわない。","상급 괴뢰. 무수한 하급 괴뢰를 거느리고 폭군처럼 행세하고 있다.자신의 목적을 달성하기 위해서는 타인의 목숨을 빼앗는 일도 마다하지 않는다."
,"Showenemy","Showenemy_name_20900005","グルル","구루루"
,"Showenemy","Showenemy_note3_20900005","オートラント号を襲った傀儡師。現時点では詳しい情報がない。","오토란트호를 덮친 괴뢰사현시점에서는 자세한 정보가 없다."
,"Showenemy","Showenemy_name_20900007","ロームルス","로무루스"
,"Showenemy","Showenemy_name_20900008","ハイパーハーメルン","하이퍼 하메른"
,"Showenemy","Showenemy_name_20900009","ウィルトステラ","윌토스테라"
,"Showenemy","Showenemy_name_20900011","シャックル","섀클"
,"Showenemy","Showenemy_note3_20900011","シャックルはコフィントーチャー軍において最強の制圧力を誇り、情報によればコフィントーチャーの牢獄で、傀儡化する前の人間を拷問しているらしい。","섀클은 코핀토처 군에서 최강의 제압력을 자랑하며 정보에 따르면 코핀토처의 감옥에서 괴뢰화하기 전의 인간을 고문하고 있는 것 같다."
,"Showenemy","Showenemy_name_20900014","創造者「アンガー」","창조자 '앙거'"
,"Showenemy","Showenemy_name_20910014","創造者","창조자"
,"Showenemy","Showenemy_name_20900016","モルテンオクト","몰텐옥트"
,"Showenemy","Showenemy_name_20900017","セイレーンのこだま","세이렌의 메아리"
,"Showenemy","Showenemy_name_20900024","ディープファントム","딥 팬텀"
,"Showenemy","Showenemy_note3_20900024","上級傀儡。外形の特徴は「ユニオン」艦船を襲撃した傀儡師に酷似しているが、調査の結果、この傀儡は他の傀儡の能力を模倣する力があると判明した。\n非情に強力なため簡単には撃破できず、何度も交戦する必要があるる。","상급괴뢰. 외형의 특징은 유니온함선을 습격한 괴뢰사와 흡사하나 조사 결과 이 괴뢰는 다른 괴뢰들의 능력을 모방하는 힘이 있는 것으로 판명되었다.\n비정하게 강력하기 때문에 쉽게 격파할 수 없으며 여러 차례 교전을 거쳐야 한다."
,"Showenemy","Showenemy_name_20700001","ラーク","라쿠"
,"Showenemy","Showenemy_note3_20700001","ニオは世界初の正式ナンバーを与えられ、戦闘に投入されたAGであり、全AG系統の基盤となった存在である。遠距離射撃、接近格闘、防御において、バランスのいい能力を備えている。\n現在、AG界における特別な存在である彼女は、世界初の中立AG艦隊ーユニオンの代表の1人として、人類のために戦っている。","니오는 세계 최초로 정식 넘버를 부여받아 전투에 투입된 AG이며, 전 AG 계통의 기반이 된 존재이다.원거리 사격, 접근 격투, 방어에 있어서 균형 잡힌 능력을 갖추고 있다.\n현재 AG계에서 특별한 존재인 그녀는 세계최초의 중립 AG함대-유니온의 대표중 한사람으로서 인류를 위해 싸우고 있다."
,"Showenemy","Showenemy_name_20700025","ブースト・ラプター","부스트 랩터"
,"Showenemy","Showenemy_note3_20700025","ミルヴァスは「ザ・ハルピュイア」の最初の隊員であり、隊長でもある。ヴェルグキャノンでの射撃や、脚部のビームクロウを使った近接格闘を行う\nその機体は最高出力モデルではないが、彼女はAGになる前からフロンティアに所属し、豊富な経験を持つため、隊長を務めるには十分だ。","밀버스는 더 할퓨이어의 첫 대원이자 대장이다.베르그 캐논에서의 사격과 다리 부분의 빔 크로우를 이용한 근접 격투를 하다\n기체는 최고 출력모델은 아니지만 그는 AG가 되기 전부터 프런티어 소속이었고 경험이 풍부해 대장직을 맡기에 충분하다."
,"Showenemy","Showenemy_name_20700041","ブラスト・フェザント","블라스트 페전트"
,"Showenemy","Showenemy_note3_20700041","ザ・ハルピュイアの3号機。広範囲攻撃のために開発された航空型機体。卵型の空対地ミサイルで戦う。\n3号機の使用者フィービィーは弱気な性格で戦いがあまり好きではないが、優れた爆撃スキルを持っており、高高度からの精密爆撃を実現でき、強力な火力サポートが行える。","더 할퓨이어의 3호기.광범위한 공격을 위해 개발된 항공형 기체알형의 공대지 미사일로 싸우다.\n3호기 사용자 피비는 약한 성격으로 싸움을 별로 좋아하지 않지만 뛰어난 폭격 스킬을 가지고 있어 고고도 정밀 폭격을 실현할 수 있어 강력한 화력 지원을 할 수 있다."
,"Showenemy","Showenemy_name_20700042","セレスタイト","세레스타이트"
,"Showenemy","Showenemy_note3_20700042","オートルナの特殊AG部隊「光の翼」の現隊長。オートルナ重工とダンミルAG研究学会の最新の研究成果ーー「フォトンジェットウイング」を搭載している。\nフロンティアの「ザ・ハルピュイア」と比べ、光の翼は更に優れた機動性を持っており、出力効率も同水準。オートルナによる新時代技術の結晶だ。","오토루나 특수 AG부대 빛의 날개의 현 대장.오트루나중공과 던밀 AG연구학회의 최신 연구 성과-포톤 제트윙을 탑재하고 있다.\n프런티어의 더 할퓨이어에 비해 빛의 날개는 더욱 뛰어난 기동성을 갖고 있으며 출력 효율도 같은 수준.오토루나에 의한 신시대 기술의 결정체다."
,"Showenemy","Showenemy_note3_20700046","「天ノ刃」の三番隊員。公開資料によると修羅は部隊で最強の戦闘力を持ち、様々な敵に対抗でき、作戦遂行能力に優れている。","'하늘의 칼날'의 3번 대원공개 자료에 따르면 아수라는 부대에서 최강의 전투력을 갖고 있으며 다양한 적에 대항할 수 있고 작전 수행 능력이 뛰어나다."
,"Showenemy","Showenemy_name_20700053","ブリリアント・パヴォ","브릴리언트 파보"
,"Showenemy","Showenemy_note3_20700053","「ザ・ハルピュイア」四番隊員であり、高いコストが投入された貴重な金属を武装している。吸収したエネルギーから球体を生成し攻撃するが、大量生産は難しい。\nだが、目立つ機体にパヴォニスはとても満足しており、他の隊員の心証など二の次である。作戦を組む時は、彼女が他人との協力意欲も考えに入れる必要があるだろう。","더 할퓨어 4번 대원으로 비용이 많이 든 귀중 금속으로 무장하고 있다.흡수한 에너지로 구체를 생성해 공격하지만 대량생산은 어렵다.\n하지만 튀는 기체에 파보니스는 매우 만족하고 다른 대원의 심증 같은 것은 둘째다.작전을 짤 때는 그가 타인과의 협력 의욕도 생각해 볼 필요가 있을 것이다."
,"Showenemy","Showenemy_name_20700058","一ノ刃","이치노하"
,"Showenemy","Showenemy_note3_20700058","「天ノ刃」の一番隊員。戦績優秀、常に真面目で、戦闘指揮に厳密に従って任務を確実にこなす。","'하늘의 칼날'의 제일 대원.전적 우수, 항상 성실하며 전투지휘에 엄밀하게 따라 임무를 확실하게 수행한다."
,"Showenemy","Showenemy_name_20700059","ニノ刃","니노하"
,"Showenemy","Showenemy_note3_20700059","「天ノ刃」の二番隊員。隠密行動に長けており、小隊では潜入と奇襲を担当している。優れた瞬発力と反射能力を備えている。","'하늘의 칼날'의 2번 대원은밀행동에 능하며 소대에서는 잠입과 기습을 담당하고 있다.뛰어난 순발력과 반사 능력을 갖추고 있다."
,"Showenemy","Showenemy_name_20700068","エース・ナイト","에이스 나이트"
,"Showenemy","Showenemy_note3_20700068","オートルナ騎士団である彼女は、自身の称号「王者の騎士」に恥じぬ騎士団の王者だ。長い間オートルナ女王の護衛を務めており、傀儡との戦闘経験はほとんどない。しかし、騎士団内部での演習だけ既にその実力は十分に証明されている。\nこの「王者」がオートルナとユニオンに勝利の栄光をもたらすのだ。","오트루나 기사단인 그는 자신의 칭호 왕자의 기사에게 부끄럽지 않은 기사단의 왕자다.오랫동안 오토루나 여왕의 호위를 맡아왔으며 괴뢰들과의 전투 경험은 거의 없다.그러나 기사단 내부 훈련만 이미 그 실력은 충분히 증명됐다.\n이 왕자가 오트루나와 유니온에 승리의 영광을 안긴다."
,"Showenemy","Showenemy_name_20700082","スプリット・ヴァルチャー","스플릿 발처"
,"Showenemy","Showenemy_note3_20700082","ザ・ハルピュイアの6号機AG、他の隊員とは異なり、AG改造中にフロンティアを脱隊し姿をくらませてしまった——。そして今、彼女は大幅な義肢改造を受けただけでなく、他のザ・ハルピュイアの特徴を参考にした機能も追加実装された。火花の飛び散る戦場に再び現れたコンドルは、どんな混乱を引き起こすのだろう……","더 핼퓨이어의 6호기 AG, 다른 대원과는 달리, AG 개조중에 프런티어를 탈대 해 모습을 감추게 해 버렸다--. 그리고 지금, 그녀는 대폭적인 의지 개조를 받았을 뿐만 아니라, 다른 더 핼퓨이어의 특징을 참고로 한 기능도 추가 실장되었다.불꽃이 튀는 전장에 다시 나타난 콘도르는 어떤 혼란을 일으킬까……."
,"Showenemy","Showenemy_name_20600108","テンペランス","템퍼런스"
,"Showenemy","Showenemy_note3_20600108","ピューリファイヤの一人。傀儡へ抱く憎しみは「制御不能」にまで達している。しかし、彼女が敵に回った時は……","퓨리파이어 중 한 명괴뢰에 대한 증오는 제어 불능에까지 이르고 있다.그러나, 그녀가 적으로 돌아섰을 때는……."
,"Showenemy","Showenemy_name_20600003","ティノノ","티노노"
,"Showenemy","Showenemy_note3_20600003","フロンティアの重装型AG。連装ミサイルを使用して遠距離からの支援射撃を行う。ティノノのミサイルは初速を犠牲にして追跡機能を追加し、命中率を大幅に向上させた。\n彼女の特徴的な装甲は、フロンティアが特別改造を行い、操作が簡素化されたモデルである。以来、フロンティアはAG操作の簡易化に重点を置くようになった。","프런티어의 중장형 AG. 연장 미사일을 사용하여 원거리로부터의 지원 사격을 실시한다.티노노의 미사일은 초속을 희생하고 추적 기능을 추가해 명중률을 크게 향상시켰다.\n그녀의 특징적인 장갑은 프런티어가 특별 개조를 실시하여 조작이 간소화된 모델이다.이후, 프런티어는 AG 조작의 간이화에 중점을 두게 되었다."
,"Showenemy","Showenemy_name_20600004","リード","리드"
,"Showenemy","Showenemy_name_20600005","レオニー","레오니"
,"Showenemy","Showenemy_note3_20600005","レオニーの脊椎には鋼鉄が繋がれている。神経伝導回路を利用して四足武装を駆使すると同時に、オートルナから持ち込んだレールガンとフロンティアが配備した小型弾道対地ミサイルを搭載し、2つの戦闘スタイルを兼ね備えている。部隊の後方で強力な支援を提供してくれる。","레오니의 척추에는 강철이 연결돼 있다.신경전도회로를 이용해 4족 무장을 구사하는 동시에 오토루나에서 들여온 레일건과 프런티어가 배치한 소형 탄도대지 미사일을 탑재해 2가지 전투 스타일을 겸비하고 있다.부대 후방에서 강력한 지원을 해준다."
,"Showenemy","Showenemy_name_20600006","メル","메루"
,"Showenemy","Showenemy_note3_20600006","初めて実戦に投入された重装型AG。重装型系譜の基礎を築き、後の重装型機種はすべてメルのモデルから派生している。\nメル自身は、AGの中では指折りの大先輩である。行動が少し幼稚に見えるかもしれないが、彼女の豊富な戦闘経験を信じてほしい。","처음으로 실전에 투입된 중장형 AG. 중장형 계보의 기초를 쌓아 올려, 후의 중장형 기종은 모두 멜의 모델로부터 파생했다.\n멜 자신은, AG 중에서는 손꼽히는 대선배이다.행동이 좀 유치해 보일지 몰라도 그의 풍부한 전투 경험을 믿어 달라."
,"Showenemy","Showenemy_name_20800021","ブラックスコーピオン","부랏쿠스코삐온"
,"Showenemy","Showenemy_name_20800031","ソニック","소닛쿠"
,"Showenemy","Showenemy_name_20800037","インディゴ・ボルト","인디고 볼트"
,"Showenemy","Showenemy_name_20800067","ガーディアン","가디언"
,"Showenemy","Showenemy_name_20800050","エキセントリック","엑센트릭"
,"Showenemy","Showenemy_name_20800032","マグネティック・バニー","마그네틱 버니"
,"Showenemy","Showenemy_name_20800095","アメジスト・ナイト","아메지스트 나이트"
,"Showenemy","Showenemy_name_20800085","ザ・フレーム","더 프레임"
,"Showenemy","Showenemy_name_20800063","ザ・タイム","더 타임"
,"Showenemy","Showenemy_name_20800077","ザ・ソード","더 소드"
,"Showenemy","Showenemy_name_20800028","アオワシ","푸른독수리"
,"Showenemy","Showenemy_name_20800020","ハンマー・バニー","해머 버니"
,"Showenemy","Showenemy_name_20800069","ジョーカー・ナイト","조커 나이트"
,"Showenemy","Showenemy_name_20800064","ラピッド・ガゼラ","라피드 가젤라"
,"Showenemy","Showenemy_name_20800099","アームド・アルガリ","암드 아르가리"
,"Showenemy","Showenemy_name_20800083","セスタス","세스타스"
,"Showenemy","Showenemy_name_20800044","メイド・キャット","메이드 캣"
,"Showenemy","Showenemy_name_20800056","クローキャット","쿠로캣토"
,"Showenemy","Showenemy_name_20800047","ガトリング・タイガ","개틀링 타이거"
,"Showenemy","Showenemy_name_20800024","ガビアリス","가비아리스"
,"Showenemy","Showenemy_name_20800030","ドグラッシー","도구라시"
,"Showenemy","Showenemy_name_20800078","ストライク・フォルケン","스트라이크 포르켄"
,"Showenemy","Showenemy_name_20800096","バシリスク","바실리스크"
,"Showenemy","Showenemy_name_20800080","ジャスティス","저스티스"
,"Showenemy","Showenemy_name_20800026","ラ・ディアブル","라 디아블"
,"Showenemy","Showenemy_name_20800023","コントロール","컨트롤"
,"Showenemy","Showenemy_name_20800093","アンバー・ナイト","앰버 나이트"
,"Showenemy","Showenemy_name_20800048","シャドー・ブレード","섀도 블레이드"
,"Showenemy","Showenemy_name_20800006","シグナス","시그너스"
,"Showenemy","Showenemy_name_20800016","ガード・スパイダー","가드 스파이더"
,"Showenemy","Showenemy_name_20800066","インベイドスパイダー","인베이드 스파이더"
,"Showenemy","Showenemy_name_20800015","メア・ユープレクテス","메아·유플렉테스"
,"Showenemy","Showenemy_name_20800034","ペパヴェール・ナイト","페퍼베일 나이트"
,"Showenemy","Showenemy_name_20800061","パイロープ・ナイト","파이로프 나이트"
,"Showenemy","Showenemy_name_20800070","メイアン・ナイト","메이언 나이트"
,"Showenemy","Showenemy_name_20800046","三ノ刃","상노하"
,"Showenemy","Showenemy_name_20800017","オブザーバー","옵저버"
,"Showenemy","Showenemy_name_20800036","シャドウ・コルウス","섀도우 콜우스"
,"Showenemy","Showenemy_name_20800055","アイアン・ドビン","아이언 도빈"
,"Showenemy","Showenemy_name_20800090","サファイア","사파이어"
,"Showenemy","Showenemy_name_20800001","ニオ","니오"
,"Showenemy","Showenemy_name_20800007","ゼロヨン","제로연"
,"Showenemy","Showenemy_name_20800011","ブルー","블루"
,"Showenemy","Showenemy_name_20800012","シルビア","실비아"
,"Showenemy","Showenemy_name_20800014","ウィニー","위니"
,"Showenemy","Showenemy_name_20800019","ネイサ","네이사"
,"Showenemy","Showenemy_name_20800027","エリカ","에리카"
,"Showenemy","Showenemy_name_20800041","フィービィー","피비"
,"Showenemy","Showenemy_name_20800049","ティアンテ","티안테"
,"Showenemy","Showenemy_name_20800054","ハティ","하티"
,"Showenemy","Showenemy_name_20800062","イザベル","이자벨"
,"Showenemy","Showenemy_name_20800065","ネモフィラ","네모필라"
,"Showenemy","Showenemy_name_20800071","シャーロッテ","샤롯테"
,"Showenemy","Showenemy_name_20800079","ティミー","티미"
,"Showenemy","Showenemy_name_20800094","アンジェリカ","안제리카"
,"Showenemy","Showenemy_name_20800098","モリス","모리스"
,"Showenemy","Showenemy_name_20800100","ヒアリン","히아린"
,"Showenemy","Showenemy_name_20800101","レウィシア","레이시아"
,"Showenemy","Showenemy_name_20800108","アルマ","아루마"
,"Showenemy","Showenemy_name_20800110","ロニセラ","로니세라"
,"Showenemy","Showenemy_name_20800113","マーチ","마치"
,"Showenemy","Showenemy_name_20800114","アイビー","아이비"
,"Showenemy","Showenemy_name_20800129","クリーム","크림"
,"Showenemy","Showenemy_note3_20800055","フロンティアの上層部軍官を家族に持つ、アカデミーオブドールズの第一期卒業生。デラはアカデミーの最初の第一期生として期待を寄せられると同時に、フロンティアが兵力を拡充させるための新たな試みの一環でもある。","프런티어의 상층부 군관을 가족으로 둔 아카데미 오브 돌스의 제1기 졸업생. 델라는 아카데미의 최초의 제1기생으로서 기대를 받는 동시에 프런티어가 병력을 확충시키기 위한 새로운 시도의 일환이기도 하다."
,"Showenemy","Showenemy_note3_20800053","「ザ・ハルピュイア」四番隊員であり、高いコストが投入された貴重な金属を武装している。吸収したエネルギーから球体を生成し攻撃するが、大量生産は難しい。","더 할퓨어 4번 대원으로 비용이 많이 든 귀중 금속으로 무장하고 있다.흡수한 에너지로 구체를 생성해 공격하지만 대량생산은 어렵다."
